e55ce546-ecec-4eaf-9ad6-efa08979cd86	e55ce546-ecec-4eaf-9ad6-efa08979cd86	d0c92aeb-22eb-49d3-b436-d16cc85c9238	72	423841	92257000035	92657433	1674	1674	1	16:39:160702:156	2017-06-06
98541e39-afff-419e-9a64-e22c162a0041	98541e39-afff-419e-9a64-e22c162a0041	f78f088b-f921-462c-98ed-e52d2d78028b	14	445148	36240818001	36640418101	6382	6382	1	63:32:1203018:5092	2017-06-06
c630f18a-d415-422c-9132-3fe2ef0703c1	c630f18a-d415-422c-9132-3fe2ef0703c1	b87179a3-60eb-488e-9d61-e33ee92a2a01	27	303340	54210810003	54610410111	5743	5743	1	57:16:0590102:105	2017-06-06
f3769fa3-60b8-47e5-b8ac-d22f13817735	f3769fa3-60b8-47e5-b8ac-d22f13817735	f78f088b-f921-462c-98ed-e52d2d78028b	12	445148	36240818001	36640418101	6382	6382	1	63:32:1203018:5066	2017-06-06
5584a6c7-667f-4be6-bb02-74032508b9c0	5584a6c7-667f-4be6-bb02-74032508b9c0	2a4b3bcc-301b-4ca8-ad0c-3965bf63f4f6	37	216134	66227820010	66627420	6725	6725	1	67:12:1020101:47	2017-06-06
bfb33a0e-1219-4251-8993-77adca0c4d36	bfb33a0e-1219-4251-8993-77adca0c4d36	5afa5a40-2ecd-4b09-85b2-eb3db7356b1f	103	168110	87232860001	87632460101	1109	1109	1	11:03:1001005:4	2017-06-06
c49c139d-f8d4-4d7f-9884-0efe7bbc292b	c49c139d-f8d4-4d7f-9884-0efe7bbc292b	f7a1582a-e0db-45ce-abd4-5c7b5a4bc666	10	308516	14210801003	14610492111	3130	3130	1	31:15:0809004:1208	2017-06-06
dfd8ea95-dade-4570-ae92-19bf430cf1df	dfd8ea95-dade-4570-ae92-19bf430cf1df	a96c5a39-a5ce-4d2f-88bd-92ee7725c819	з/у 2	174203	49250821006	49650421181	5336	5336	1		2017-06-06
62d226d2-3bdb-48b3-ad7e-49db161d7c8d	62d226d2-3bdb-48b3-ad7e-49db161d7c8d	9d43409e-a4a6-459c-9b65-442f82569bfd	33	182314	58250876001	58650476101	6009	6009	1		2017-06-06
d5d3ba45-9e76-41b3-960e-6c877b9fe9f7	d5d3ba45-9e76-41b3-960e-6c877b9fe9f7	9b1d2cab-ec60-462f-bef9-1a3fe5dc792d	15	361535	83403000000	83703000	0718	0718	1	07:01:0000000:1646	2017-06-06
b0271a1d-c106-4725-b0fc-625bf69bf0fc	b0271a1d-c106-4725-b0fc-625bf69bf0fc	5afa5a40-2ecd-4b09-85b2-eb3db7356b1f	103а	168110	87232860001	87632460101	1109	1109	1	11:03:1001005:218	2017-06-06
b8130708-b57e-4b36-b667-c67e3e5f66eb	b8130708-b57e-4b36-b667-c67e3e5f66eb	2a4b3bcc-301b-4ca8-ad0c-3965bf63f4f6	42/2	216134	66227820010	66627420	6725	6725	1	67:12:1020101:57	2017-06-06
662bae8a-5dcc-440c-b357-aa947c06f9a5	662bae8a-5dcc-440c-b357-aa947c06f9a5	39bbf30e-68c8-40b8-9ba8-41a46701f9ce	33	368080	82236820001	82636420101	0546	0546	1	05:50:000001:65	2017-06-06
73a756d2-c599-43aa-8af8-edff6eba2f76	73a756d2-c599-43aa-8af8-edff6eba2f76	b87179a3-60eb-488e-9d61-e33ee92a2a01	81	303340	54210810003	54610410111	5743	5743	1	57:16:0590102:44	2017-06-06
4ec518a4-a3cb-4453-8bc6-f5e9900d5672	4ec518a4-a3cb-4453-8bc6-f5e9900d5672	9d43409e-a4a6-459c-9b65-442f82569bfd	32	182314	58250876001	58650476101	6009	6009	1		2017-06-06
08214126-3b15-4113-8048-4e0bbbfcbc4f	08214126-3b15-4113-8048-4e0bbbfcbc4f	5afa5a40-2ecd-4b09-85b2-eb3db7356b1f	104	168110	87232860001	87632460101	1109	1109	1	11:03:1001004:196	2017-06-06
91c6cb7a-de7e-4f77-bbb5-f894d7f58c94	91c6cb7a-de7e-4f77-bbb5-f894d7f58c94	9b1d2cab-ec60-462f-bef9-1a3fe5dc792d	15а	361535	83403000000	83703000	0718	0718	1	07:01:0000000:1647	2017-06-06
2a7a15b3-99c8-4fa1-915d-af535a0efdb6	2a7a15b3-99c8-4fa1-915d-af535a0efdb6	39bbf30e-68c8-40b8-9ba8-41a46701f9ce	9 а	368080	82236820001	82636420101	0546	0546	1	05:50:000001:687	2017-06-06
d865c185-b9d8-4f61-be6d-e43d23b90faa	d865c185-b9d8-4f61-be6d-e43d23b90faa	a96c5a39-a5ce-4d2f-88bd-92ee7725c819	з/у 6	174203	49250821006	49650421181	5336	5336	1		2017-06-06
d11fdcc2-7c60-4063-ae8a-7458f4223cb5	d11fdcc2-7c60-4063-ae8a-7458f4223cb5	bd13dc6c-3e8b-4a25-941a-e73d429cd6de	14		46252828006	46652428126	5044	5044	1	50:09:0030226:312	2017-06-06
20edd412-3b02-4c8a-8c54-8b2e71bf738f	20edd412-3b02-4c8a-8c54-8b2e71bf738f	65878f14-d798-4d98-91b2-5eccbe98edb2	18	175402	49208501000	49608101001	5331	5331	1		2017-06-06
98fc8a37-3681-4d64-9e7f-666361f8e64e	98fc8a37-3681-4d64-9e7f-666361f8e64e	25ef2ae4-732f-417d-b539-71e7e6bb8180	46	356210	07258501002	07658101111	2645	2645	1		2017-06-06
591e5505-b03a-485b-901c-cd5b223f9c6c	591e5505-b03a-485b-901c-cd5b223f9c6c	f79fdb4a-18cd-49b2-87d3-c07fa542457a	75	393172	68203858001	68603458101	6828	6828	1	68:02:3001008:1	2017-06-06
348f43c7-4422-49bb-a666-c127f13004f8	348f43c7-4422-49bb-a666-c127f13004f8	49531133-d52e-45fb-a096-8d3f71cdb78f	12	431682	89213830001	89613430101	1310	1310	1	13:05:0206001:76	2017-06-06
2369c18a-ff6f-4fe6-8061-e26da38b2960	2369c18a-ff6f-4fe6-8061-e26da38b2960	9d43409e-a4a6-459c-9b65-442f82569bfd	31	182314	58250876001	58650476101	6009	6009	1		2017-06-06
615c476e-0c38-495c-9502-980da395b294	615c476e-0c38-495c-9502-980da395b294	d5e7eff8-ae33-4cb9-8f1b-84a6c10a0dc4	22	303326	54252819005	54652419141	5743	5743	1		2017-06-06
79b985d9-64a3-486a-b23d-d94b99d6d883	79b985d9-64a3-486a-b23d-d94b99d6d883	39bbf30e-68c8-40b8-9ba8-41a46701f9ce	7 а	368080	82236820001	82636420101	0546	0546	1	05:50:000001:643	2017-06-06
f2d75c7b-4b66-4473-864e-9ad3b4705c73	f2d75c7b-4b66-4473-864e-9ad3b4705c73	5afa5a40-2ecd-4b09-85b2-eb3db7356b1f	104а	168110	87232860001	87632460101	1109	1109	1	11:03:1001004:70	2017-06-06
13eea050-e516-4759-a579-d2e50a13a817	13eea050-e516-4759-a579-d2e50a13a817	fd33b035-156b-429a-bbfc-78c39a8237a3	13	143321	46238819017	46638440241	5030	5030	1	50:26:0070103:30	2017-06-06
fc4f3155-bed4-477b-8029-97637353add1	fc4f3155-bed4-477b-8029-97637353add1	73066c32-60f9-4137-bc3a-920cd7a6218b	1/8	356240	07258501000	07658101	2645	2645	1		2017-06-06
7e0e5ee7-f79d-43ee-9af0-4b89dd89a563	7e0e5ee7-f79d-43ee-9af0-4b89dd89a563	9d43409e-a4a6-459c-9b65-442f82569bfd	30	182314	58250876001	58650476101	6009	6009	1		2017-06-06
a5f71b84-b588-49a3-a7c3-f40bcbe30e0d	a5f71b84-b588-49a3-a7c3-f40bcbe30e0d	39bbf30e-68c8-40b8-9ba8-41a46701f9ce	62	368080	82236820001	82636420101	0546	0546	1	05:50:000001:607	2017-06-06
9de7cf3f-0ebe-461e-987d-987cb50553cf	9de7cf3f-0ebe-461e-987d-987cb50553cf	b87179a3-60eb-488e-9d61-e33ee92a2a01	67	303340	54210810003	54610410111	5743	5743	1	57:16:0590102:67	2017-06-06
5452b3cc-cd52-4043-bb79-9ea8f61ffbcc	5452b3cc-cd52-4043-bb79-9ea8f61ffbcc	5afa5a40-2ecd-4b09-85b2-eb3db7356b1f	104б	168110	87232860001	87632460101	1109	1109	1	11:03:1001004:71	2017-06-06
05b0e693-fbc4-410b-a985-bec486e29860	05b0e693-fbc4-410b-a985-bec486e29860	08318ee5-5da2-46a3-822f-ee7a7c448d1d	24	431526	89237850001	89637450101	1310	1310	1	13:15:0215002:831	2017-06-06
b0fa09b9-c884-4064-8c10-4cada7d8eb77	b0fa09b9-c884-4064-8c10-4cada7d8eb77	8de1ea3c-aa15-4e28-9159-f050a4168199	з/у7	174203	49250821006	49650421181	5336	5336	1		2017-06-06
11cde142-fd7c-4dff-98e4-76292f28c60e	11cde142-fd7c-4dff-98e4-76292f28c60e	628f2057-ff11-4b02-baeb-ffce70f1b7f2	49	368080	82236820001	82636420101	0546	0546	1	05:50:000001:997	2017-06-06
6842ae3d-e31e-4c7d-a3a5-efd85f2dc1a7	6842ae3d-e31e-4c7d-a3a5-efd85f2dc1a7	a96c5a39-a5ce-4d2f-88bd-92ee7725c819	8	174203	49250821006	49650421181	5336	5336	1		2017-06-06
a12440ab-6ac0-4b75-8f99-a23d2edaacb5	a12440ab-6ac0-4b75-8f99-a23d2edaacb5	b87179a3-60eb-488e-9d61-e33ee92a2a01	22	303340	54210810003	54610410111	5743	5743	1	57:16:0590102:70	2017-06-06
136427e4-8fd9-4896-a489-6043defce70a	136427e4-8fd9-4896-a489-6043defce70a	5afa5a40-2ecd-4b09-85b2-eb3db7356b1f	104в	168110	87232860001	87632460101	1109	1109	1	11:03:1001004:199	2017-06-06
0154be2a-6f52-4b26-9dd6-e425a29ff428	0154be2a-6f52-4b26-9dd6-e425a29ff428	1f48b692-789b-494d-99c9-4e2c7cc9c148	10	350011	03401369000	03701000001	2309	2309	1	23:43:0308035:64	2017-06-06
22813fd5-823c-403f-a640-5c03d8ab30ee	22813fd5-823c-403f-a640-5c03d8ab30ee	49531133-d52e-45fb-a096-8d3f71cdb78f	16	431682	89213830001	89613430101	1310	1310	1	13:05:0206001:80	2017-06-06
ca18dfc2-8ad1-45ab-9751-d05892a3e41e	ca18dfc2-8ad1-45ab-9751-d05892a3e41e	9d43409e-a4a6-459c-9b65-442f82569bfd	29	182314	58250876001	58650476101	6009	6009	1	60:19:0100501:16	2017-06-06
80532a39-151a-40ac-8576-62f8db87d603	80532a39-151a-40ac-8576-62f8db87d603	628f2057-ff11-4b02-baeb-ffce70f1b7f2	153	368080	82236820001	82636420101	0546	0546	1	05:50:000001:1066	2017-06-06
3f9ba483-2e21-4f6f-aa88-d2d61925df66	3f9ba483-2e21-4f6f-aa88-d2d61925df66	2a4b3bcc-301b-4ca8-ad0c-3965bf63f4f6	51	216134	66227820010	66627420	6725	6725	1	67:12:1020101:58	2017-06-06
3af33fcc-8ed0-449f-ba49-c5abc82d9aef	3af33fcc-8ed0-449f-ba49-c5abc82d9aef	104e3737-d326-4eed-b254-3e161c14a260	173в	308516	14210801002	14610492106	3130	3130	1		2017-06-06
c1aba5d0-b7f9-4fce-b5c9-2448d5073bd5	c1aba5d0-b7f9-4fce-b5c9-2448d5073bd5	8de1ea3c-aa15-4e28-9159-f050a4168199	з/у8	174203	49250821006	49650421181	5336	5336	1		2017-06-06
84d485a9-2ccd-419e-a2a7-a985333c42aa	84d485a9-2ccd-419e-a2a7-a985333c42aa	ae49495b-c732-40ea-8670-5da09bcbe874	1	303326	54252819006	54652419136	5743	5743	1		2017-06-06
d2151a06-0b9d-4e2c-8032-860a4d32475d	d2151a06-0b9d-4e2c-8032-860a4d32475d	beee8cf7-d6ae-4f16-b6a7-2fdfa65722d3	18	446012	36242822001	36642426101	6325	6325	1	63:33:0505002:1548	2017-06-06
334aef5f-c1c8-4aca-95bd-2539f3fd7b4b	334aef5f-c1c8-4aca-95bd-2539f3fd7b4b	39bbf30e-68c8-40b8-9ba8-41a46701f9ce	129	368080	82236820001	82636420101	0546	0546	1	05:50:000001:3701	2017-06-06
5df14b72-806c-439d-a2a7-737f79ecf1ec	5df14b72-806c-439d-a2a7-737f79ecf1ec	ec32fe92-e53d-482c-97f5-ae51532b558e	2	431037	89254870001	89654470101	1308	1308	1	13:21:0216004:404	2017-06-06
bdb70699-b303-4b02-ac52-de4130425099	bdb70699-b303-4b02-ac52-de4130425099	9d43409e-a4a6-459c-9b65-442f82569bfd	26	182314	58250876001	58650476101	6009	6009	1		2017-06-06
a204696f-8904-4c6e-8555-ac14b9236086	a204696f-8904-4c6e-8555-ac14b9236086	a96c5a39-a5ce-4d2f-88bd-92ee7725c819	10	174203	49250821006	49650421181	5336	5336	1		2017-06-06
b4c7d8da-dbfb-4044-8645-c862e356c4ae	b4c7d8da-dbfb-4044-8645-c862e356c4ae	b87179a3-60eb-488e-9d61-e33ee92a2a01	44	303340	54210810003	54610410111	5743	5743	1	57:16:0590102:61	2017-06-06
0a1323c2-14e2-4863-8e7d-aefab9a3d683	0a1323c2-14e2-4863-8e7d-aefab9a3d683	eda8d6fd-7086-448a-adb3-da124fc42634	73а	308516	14210801003	14610492111	3130	3130	1		2017-06-06
2ccbe67b-f056-47a4-adc0-26a5bb85a4ea	2ccbe67b-f056-47a4-adc0-26a5bb85a4ea	39bbf30e-68c8-40b8-9ba8-41a46701f9ce	13 а	368080	82236820001	82636420101	0546	0546	1	05:50:000001:542	2017-06-06
74db11ea-3f70-4ea0-87b9-28f28a57ca26	74db11ea-3f70-4ea0-87b9-28f28a57ca26	8ff39a83-e434-49a7-aa87-072cca178893	22	173508	49225850017	49625450161	5321	5321	1		2017-06-06
18ac095c-c2d5-4ae6-98b5-07e87a9ab278	18ac095c-c2d5-4ae6-98b5-07e87a9ab278	49531133-d52e-45fb-a096-8d3f71cdb78f	20	431682	89213830001	89613430101	1310	1310	1	13:05:0206001:84	2017-06-06
c4c1d4ec-3488-4674-92d8-82d930b913af	c4c1d4ec-3488-4674-92d8-82d930b913af	9d43409e-a4a6-459c-9b65-442f82569bfd	25	182314	58250876001	58650476101	6009	6009	1		2017-06-06
c497770b-f7c9-443f-a26f-720c5c2f6bdb	c497770b-f7c9-443f-a26f-720c5c2f6bdb	bdc47963-598c-48ac-ac1c-a45566aa9541	25	249008	29206000082	29606412111	4025	4025	1		2017-06-06
8e18cd20-a352-4dbf-9cfb-0e8959ce3d3f	8e18cd20-a352-4dbf-9cfb-0e8959ce3d3f	e87ff65c-a082-455a-855f-f280ca229767	73б	308517	14210801004	14610492116	3130	3130	1		2017-06-06
78a5093a-1160-4b05-bb2c-5c25e3e7dc53	78a5093a-1160-4b05-bb2c-5c25e3e7dc53	39bbf30e-68c8-40b8-9ba8-41a46701f9ce	101	368080	82236820001	82636420101	0546	0546	1	05:50:000001:52	2017-06-06
555fcc64-aa8f-4713-9708-d64be317c77a	555fcc64-aa8f-4713-9708-d64be317c77a	beee8cf7-d6ae-4f16-b6a7-2fdfa65722d3	19А	446012	36242822001	36642426101	6325	6325	1		2017-06-06
157ab9a1-9f39-4fe7-9be9-0ce197e34217	157ab9a1-9f39-4fe7-9be9-0ce197e34217	851ed4fa-888c-4bfe-b806-1244d2389694	41а	308517	14210801001	14610492101	3130	3130	1		2017-06-06
434561b8-de40-422c-8115-fc75da85f471	434561b8-de40-422c-8115-fc75da85f471	5afa5a40-2ecd-4b09-85b2-eb3db7356b1f	105а	168110	87232860001	87632460101	1109	1109	1	11:03:1001004:20	2017-06-06
2e76d32c-d190-48e3-836f-bedbc5e378db	2e76d32c-d190-48e3-836f-bedbc5e378db	ec32fe92-e53d-482c-97f5-ae51532b558e	6	431037	89254870001	89654470101	1308	1308	1	13:21:0216004:403	2017-06-06
814d6799-5879-41a0-a701-14edcc09dea7	814d6799-5879-41a0-a701-14edcc09dea7	9d43409e-a4a6-459c-9b65-442f82569bfd	24	182314	58250876001	58650476101	6009	6009	1		2017-06-06
ec675247-2b02-47c4-ac87-0f0822a2a115	ec675247-2b02-47c4-ac87-0f0822a2a115	628f2057-ff11-4b02-baeb-ffce70f1b7f2	132	368080	82236820001	82636420101	0546	0546	1	05:50:000001:1054	2017-06-06
f8e6de88-27d9-4f1b-b391-a71055ed5b94	1509bd32-d500-4e6a-89b0-a72e11d0cb98	8dafbbd9-64ec-4d14-ac75-fab88c9e51be	39	216410	66256820036	66656420	6725	6725		67:24:160500:0003	2017-07-25
6260565a-1efe-4e76-a230-63574df2af0b	6260565a-1efe-4e76-a230-63574df2af0b	d5e7eff8-ae33-4cb9-8f1b-84a6c10a0dc4	23	303326	54252819005	54652419141	5743	5743	1		2017-06-06
68ee34ef-1c20-42ef-9291-b99740229c23	68ee34ef-1c20-42ef-9291-b99740229c23	31023076-f912-4699-823b-9930fbad3823	3	169511	87422000009	87626122146	1102	1102	1		2017-06-06
4b65f020-7aed-4f4f-a0ca-0f53ee05d389	4b65f020-7aed-4f4f-a0ca-0f53ee05d389	628f2057-ff11-4b02-baeb-ffce70f1b7f2	20	368080	82236820001	82636420101	0546	0546	1	05:50:000001:969	2017-06-06
71913753-a574-4885-b5cc-ab65868134c4	71913753-a574-4885-b5cc-ab65868134c4	628f2057-ff11-4b02-baeb-ffce70f1b7f2	131	368080	82236820001	82636420101	0546	0546	1	05:50:000001:1053	2017-06-06
13a713b7-1b58-496f-bcab-4f26174ae93d	13a713b7-1b58-496f-bcab-4f26174ae93d	beee8cf7-d6ae-4f16-b6a7-2fdfa65722d3	21	446012	36242822001	36642426101	6325	6325	1	63:33:0505002:10	2017-06-06
1b4308f8-3681-4ec4-8f61-bab28478ae2e	1b4308f8-3681-4ec4-8f61-bab28478ae2e	e50f4014-529e-4470-8466-779a2ee9e319	139/1	607813	22239864001	22639464101	5243	5243	1		2017-06-06
fec7d639-98f0-4ef1-b445-e0f984fd5c52	fec7d639-98f0-4ef1-b445-e0f984fd5c52	5afa5a40-2ecd-4b09-85b2-eb3db7356b1f	106	168110	87232860001	87632460101	1109	1109	1	11:03:1001004:52	2017-06-06
d471d0e1-a077-498f-aa52-a9f9313d5f46	d471d0e1-a077-498f-aa52-a9f9313d5f46	9d43409e-a4a6-459c-9b65-442f82569bfd	23	182314	58250876001	58650476101	6009	6009	1		2017-06-06
961bcf98-817f-4172-8dc3-78b60928cf79	961bcf98-817f-4172-8dc3-78b60928cf79	96fc9bed-90c6-451b-b0f6-96b5ab577553	59	173507	49225818024	49625418162	5321	5321	1		2017-06-06
b3f47ab3-928b-4f18-aeb5-9986b3f2ba4b	b3f47ab3-928b-4f18-aeb5-9986b3f2ba4b	c220b1b0-6919-4d45-90be-22888054fcbe	54а		14210801001	14610492101	3130	3130	1		2017-06-06
68455ff1-ba24-456f-9cc8-3fad4d2d1784	68455ff1-ba24-456f-9cc8-3fad4d2d1784	39bbf30e-68c8-40b8-9ba8-41a46701f9ce	53	368080	82236820001	82636420101	0546	0546	1	05:50:000001:54	2017-06-06
8f32709f-5849-452c-b4e1-1b54a7ea1bf1	8f32709f-5849-452c-b4e1-1b54a7ea1bf1	74caeac4-1c7b-4e50-bcce-ff216fa76fdd	26	174203	49250821006	49650421181	5336	5336	1		2017-06-06
4bd1e5e3-1cf5-4d07-903d-46d5e73f5e3e	4bd1e5e3-1cf5-4d07-903d-46d5e73f5e3e	49531133-d52e-45fb-a096-8d3f71cdb78f	21	431682	89213830001	89613430101	1310	1310	1	13:05:0206001:85	2017-06-06
5ba35ee8-1c44-484b-a815-bb4f0943ea9c	5ba35ee8-1c44-484b-a815-bb4f0943ea9c	628f2057-ff11-4b02-baeb-ffce70f1b7f2	134	368080	82236820001	82636420101	0546	0546	1	05:50:000001:1056	2017-06-06
d751eb09-6a35-432d-bbba-b8dd63d02f20	d751eb09-6a35-432d-bbba-b8dd63d02f20	ae49495b-c732-40ea-8670-5da09bcbe874	2	303326	54252819006	54652419136	5743	5743	1		2017-06-06
525c581e-d4ff-498c-8a39-9c5a2af22c8f	525c581e-d4ff-498c-8a39-9c5a2af22c8f	beee8cf7-d6ae-4f16-b6a7-2fdfa65722d3	5	446012	36242822001	36642426101	6325	6325	1		2017-06-06
908ef2ac-4607-4899-b8db-38a2504f9063	908ef2ac-4607-4899-b8db-38a2504f9063	49531133-d52e-45fb-a096-8d3f71cdb78f	22	431682	89213830001	89613430101	1310	1310	1	13:05:0206001:86	2017-06-06
366a16e6-d6d7-4f4a-b75f-2b749f162c3f	366a16e6-d6d7-4f4a-b75f-2b749f162c3f	9d43409e-a4a6-459c-9b65-442f82569bfd	22	182314	58250876001	58650476101	6009	6009	1	60:19:0100501:18	2017-06-06
f708a8e6-7761-41e9-9ec7-c6f89532f95e	f708a8e6-7761-41e9-9ec7-c6f89532f95e	5afa5a40-2ecd-4b09-85b2-eb3db7356b1f	106а	168110	87232860001	87632460101	1109	1109	1	11:03:1001004:53	2017-06-06
b73aa18e-dad6-4ab1-8a94-5c2032efc7d1	b73aa18e-dad6-4ab1-8a94-5c2032efc7d1	628f2057-ff11-4b02-baeb-ffce70f1b7f2	172	368080	82236820001	82636420101	0546	0546	1	05:50:000001:1078	2017-06-06
953d988d-a0b0-487a-9bbf-6a4d4e0ec6bb	953d988d-a0b0-487a-9bbf-6a4d4e0ec6bb	c220b1b0-6919-4d45-90be-22888054fcbe	3д		14210801001	14610492101	3130	3130	1		2017-06-06
93325648-40b3-4418-887f-e2eeacc2bee9	8f60dfe5-9236-4fa0-ba45-28bbd07f3f82	48757f71-034a-4ae5-8118-da247a920d21	26а	357500	07427000000	07727000001	2632	2632	1	26:33:150311:165	2017-06-06
230fa687-266f-4bce-afbe-e8d000376ceb	230fa687-266f-4bce-afbe-e8d000376ceb	ae49495b-c732-40ea-8670-5da09bcbe874	3	303326	54252819006	54652419136	5743	5743	1		2017-06-06
55ac386d-202c-4b2a-ae53-080233684add	55ac386d-202c-4b2a-ae53-080233684add	beee8cf7-d6ae-4f16-b6a7-2fdfa65722d3	9	446012	36242822001	36642426101	6325	6325	1	63:33:0505002:641	2017-06-06
b615237a-95aa-423e-83c4-d16cb56a5c88	b615237a-95aa-423e-83c4-d16cb56a5c88	2e349206-f32c-408c-b464-d51a96c9c79d	22	607675	22237808001	22637408101	5250	5250	1		2017-06-06
ec2fef0f-dedc-4399-8d36-0b125011dc1d	ec2fef0f-dedc-4399-8d36-0b125011dc1d	9d43409e-a4a6-459c-9b65-442f82569bfd	21	182314	58250876001	58650476101	6009	6009	1		2017-06-06
29299a8b-5154-4826-8e6a-d89cdc539e37	29299a8b-5154-4826-8e6a-d89cdc539e37	628f2057-ff11-4b02-baeb-ffce70f1b7f2	136	368080	82236820001	82636420101	0546	0546	1	05:50:000001:1057	2017-06-06
9765dc71-47b4-406a-a335-cec17541594a	9765dc71-47b4-406a-a335-cec17541594a	c42e2fef-b491-495c-89ff-59af549e1820	97	431124	89221888001	89621488101	1308	1308	1	13:08:0230001:264	2017-06-06
4d039c98-a4e0-439f-a29c-9061309b5bca	4d039c98-a4e0-439f-a29c-9061309b5bca	39bbf30e-68c8-40b8-9ba8-41a46701f9ce	70	368080	82236820001	82636420101	0546	0546	1	05:50:000001:4741	2017-06-06
cc89fee2-b5c8-4812-8bbe-6b5c83161362	cc89fee2-b5c8-4812-8bbe-6b5c83161362	74caeac4-1c7b-4e50-bcce-ff216fa76fdd	24	174203	49250821006	49650421181	5336	5336	1		2017-06-06
25178f1c-59e1-47bf-bcae-ae9cb3e9a274	25178f1c-59e1-47bf-bcae-ae9cb3e9a274	5afa5a40-2ecd-4b09-85b2-eb3db7356b1f	106б	168110	87232860001	87632460101	1109	1109	1	11:03:1001004:105	2017-06-06
434aedcb-f417-463a-a6a7-97e9c8262d82	434aedcb-f417-463a-a6a7-97e9c8262d82	08165bc9-4730-4577-b92a-73296cca628e	32	308516	14210801003	14610492111	3130	3130	1	31:15:0809004:865	2017-06-06
53e24d5b-b4bf-4333-a65a-66b9e66a2331	53e24d5b-b4bf-4333-a65a-66b9e66a2331	628f2057-ff11-4b02-baeb-ffce70f1b7f2	27 а	368080	82236820001	82636420101	0546	0546	1	05:50:000001:977	2017-06-06
0dbcafd0-5c06-4f85-bcc0-05239aa843ec	0dbcafd0-5c06-4f85-bcc0-05239aa843ec	20e67790-c848-4684-98de-1510df50e39d	16	143395	46238834018	46638168146	5030	5030	1	50:26:0180101:122	2017-06-06
ce554c95-ffaa-414c-855d-3f213cf48eae	ce554c95-ffaa-414c-855d-3f213cf48eae	9d43409e-a4a6-459c-9b65-442f82569bfd	20	182314	58250876001	58650476101	6009	6009	1		2017-06-06
2f8cb910-9760-4479-bb95-be778a4392ed	2f8cb910-9760-4479-bb95-be778a4392ed	a96c5a39-a5ce-4d2f-88bd-92ee7725c819	з/у18	174203	49250821006	49650421181	5336	5336	1		2017-06-06
50c9d0d1-30b1-43ec-bc15-577b5f95a122	50c9d0d1-30b1-43ec-bc15-577b5f95a122	39bbf30e-68c8-40b8-9ba8-41a46701f9ce	49	368080	82236820001	82636420101	0546	0546	1	05:50:000001:48	2017-06-06
554b64b3-ab8d-4a1e-85df-18a834d1cc1f	554b64b3-ab8d-4a1e-85df-18a834d1cc1f	13e792ce-e92f-4be4-b0ab-33ab578f133f	31а	173025	49401000000	49701000001	5321	5321	1		2017-06-06
